Relative Intensity vs Linear Position, Run #3
Linear Position ( m )	Relative Intensity (  )
-0.103	0.09
-0.103	0.08
-0.103	0.09
-0.103	0.08
-0.103	0.09
-0.103	0.10
-0.103	0.10
-0.103	0.10
-0.103	0.10
-0.103	0.12
-0.103	0.12
-0.103	0.12
-0.103	0.12
-0.103	0.15
-0.103	0.20
-0.103	0.18
-0.103	0.18
-0.103	0.18
-0.103	0.21
-0.103	0.27
-0.103	0.27
-0.103	0.27
-0.103	0.33
-0.103	0.52
-0.103	0.58
-0.103	0.53
-0.103	0.54
-0.103	0.56
-0.103	0.61
-0.103	0.60
-0.103	0.60
-0.104	0.65
-0.104	0.77
-0.104	0.77
-0.104	0.77
-0.104	0.76
-0.104	0.87
-0.104	0.99
-0.104	0.92
-0.104	0.92
-0.104	0.92
-0.104	0.95
-0.104	0.96
-0.104	0.94
-0.104	0.95
-0.104	1.00
-0.104	1.09
-0.104	1.06
-0.104	1.06
-0.104	1.08
-0.104	1.16
-0.104	1.23
-0.104	1.21
-0.104	1.22
-0.104	1.23
-0.104	1.31
-0.104	1.33
-0.104	1.32
-0.104	1.42
-0.104	1.52
-0.104	1.59
-0.104	1.56
-0.104	1.58
-0.104	1.70
-0.104	1.86
-0.104	1.82
-0.104	1.80
-0.104	1.77
-0.104	1.79
-0.104	1.82
-0.104	1.81
-0.104	1.81
-0.104	1.81
-0.104	1.84
-0.104	1.84
-0.104	1.82
-0.104	1.82
-0.104	1.85
-0.104	1.87
-0.104	1.91
-0.104	1.92
-0.104	2.02
-0.104	2.13
-0.104	2.16
-0.104	2.16
-0.104	2.17
-0.104	2.25
-0.104	2.35
-0.104	2.38
-0.104	2.39
-0.104	2.40
-0.104	2.42
-0.104	2.43
-0.104	2.43
-0.104	2.42
-0.104	2.47
-0.104	2.47
-0.104	2.46
-0.104	2.46
-0.104	2.51
-0.104	2.54
-0.104	2.53
-0.104	2.52
-0.104	2.53
-0.104	2.56
-0.104	2.56
-0.104	2.56
-0.104	2.57
-0.104	2.57
-0.104	2.56
-0.104	2.59
-0.104	2.57
-0.104	2.57
-0.104	2.57
-0.104	2.58
-0.104	2.58
-0.104	2.59
-0.104	2.58
-0.104	2.57
-0.104	2.58
-0.104	2.57
-0.104	2.55
-0.104	2.54
-0.104	2.55
-0.104	2.55
-0.105	2.54
-0.105	2.48
-0.105	2.47
-0.105	2.47
-0.105	2.45
-0.105	2.41
-0.105	2.39
-0.105	2.39
-0.105	2.33
-0.105	2.25
-0.105	2.20
-0.105	2.22
-0.105	2.20
-0.105	2.11
-0.105	2.05
-0.105	2.03
-0.105	1.99
-0.105	2.02
-0.105	2.01
-0.105	1.99
-0.105	2.00
-0.105	2.00
-0.105	1.98
-0.105	1.89
-0.105	1.89
-0.105	1.73
-0.105	1.54
-0.105	1.35
-0.105	1.32
-0.105	1.29
-0.105	1.05
-0.105	0.67
-0.105	0.64
-0.105	0.64
-0.105	0.62
-0.105	0.53
-0.105	0.52
-0.105	0.51
-0.105	0.42
-0.105	0.36
-0.105	0.31
-0.106	0.25
-0.106	0.18
-0.106	0.13
-0.106	0.12
-0.106	0.13
-0.106	0.11
-0.106	0.08
-0.106	0.07
-0.106	0.07
-0.106	0.08
-0.106	0.08
-0.106	0.10
-0.106	0.10
-0.106	0.13
-0.106	0.16
-0.106	0.17
-0.106	0.17
-0.106	0.18
-0.106	0.23
-0.106	0.31
-0.106	0.34
-0.106	0.35
-0.106	0.35
-0.106	0.42
-0.106	0.49
-0.106	0.51
-0.106	0.59
-0.106	0.67
-0.106	0.76
-0.106	0.73
-0.106	0.74
-0.106	0.76
-0.106	0.83
-0.106	0.83
-0.106	0.83
-0.106	0.83
-0.106	0.90
-0.106	0.94
-0.106	0.90
-0.106	0.91
-0.106	0.90
-0.106	0.92
-0.106	0.90
-0.106	0.92
-0.106	1.04
-0.106	1.09
-0.106	1.09
-0.106	1.08
-0.107	1.11
-0.107	1.23
-0.107	1.22
-0.107	1.20
-0.107	1.21
-0.107	1.20
-0.107	1.21
-0.107	1.20
-0.107	1.20
-0.107	1.22
-0.107	1.22
-0.107	1.21
-0.107	1.21
-0.107	1.26
-0.107	1.36
-0.107	1.36
-0.107	1.35
-0.107	1.37
-0.107	1.44
-0.107	1.48
-0.107	1.47
-0.107	1.49
-0.107	1.55
-0.107	1.60
-0.107	1.61
-0.107	1.61
-0.107	1.61
-0.107	1.63
-0.107	1.64
-0.107	1.64
-0.107	1.64
-0.107	1.64
-0.107	1.65
-0.107	1.64
-0.107	1.65
-0.107	1.64
-0.107	1.64
-0.107	1.64
-0.107	1.64
-0.107	1.64
-0.107	1.64
-0.107	1.64
-0.107	1.63
-0.107	1.63
-0.107	1.61
-0.107	1.59
-0.107	1.59
-0.107	1.59
-0.107	1.56
-0.107	1.54
-0.107	1.54
-0.107	1.53
-0.107	1.49
-0.107	1.41
-0.107	1.38
-0.107	1.39
-0.107	1.38
-0.107	1.31
-0.108	1.24
-0.108	1.21
-0.108	1.19
-0.108	1.15
-0.108	1.09
-0.108	1.08
-0.108	1.08
-0.108	1.05
-0.108	0.98
-0.108	0.93
-0.108	0.94
-0.108	0.94
-0.108	0.94
-0.108	0.94
-0.108	0.93
-0.108	0.94
-0.108	0.93
-0.108	0.89
-0.108	0.80
-0.108	0.78
-0.108	0.77
-0.108	0.68
-0.108	0.60
-0.108	0.55
-0.108	0.52
-0.108	0.51
-0.108	0.49
-0.108	0.42
-0.108	0.37
-0.108	0.33
-0.108	0.27
-0.108	0.17
-0.108	0.14
-0.108	0.13
-0.108	0.09
-0.108	0.07
-0.108	0.06
-0.109	0.07
-0.109	0.08
-0.109	0.10
-0.109	0.10
-0.109	0.10
-0.109	0.14
-0.109	0.17
-0.109	0.19
-0.109	0.21
-0.109	0.23
-0.109	0.26
-0.109	0.33
-0.109	0.34
-0.109	0.36
-0.109	0.43
-0.109	0.49
-0.109	0.56
-0.109	0.60
-0.109	0.65
-0.109	0.70
-0.109	0.72
-0.109	0.75
-0.110	0.77
-0.110	0.81
-0.110	0.81
-0.110	0.80
-0.110	0.81
-0.110	0.81
-0.110	0.80
-0.110	0.79
-0.110	0.78
-0.110	0.77
-0.110	0.74
-0.110	0.73
-0.110	0.70
-0.110	0.67
-0.110	0.66
-0.110	0.66
-0.110	0.65
-0.110	0.62
-0.110	0.59
-0.110	0.55
-0.110	0.53
-0.110	0.53
-0.110	0.50
-0.110	0.44
-0.111	0.38
-0.111	0.33
-0.111	0.31
-0.111	0.31
-0.111	0.30
-0.111	0.28
-0.111	0.27
-0.111	0.27
-0.111	0.24
-0.111	0.20
-0.111	0.19
-0.111	0.17
-0.111	0.18
-0.111	0.18
-0.111	0.18
-0.111	0.18
-0.111	0.19
-0.111	0.18
-0.111	0.19
-0.111	0.20
-0.111	0.25
-0.111	0.27
-0.111	0.27
-0.111	0.28
-0.111	0.27
-0.111	0.29
-0.111	0.28
-0.111	0.28
-0.111	0.27
-0.111	0.26
-0.111	0.17
-0.111	0.15
-0.111	0.16
-0.111	0.14
-0.111	0.14
-0.111	0.14
-0.111	0.13
-0.111	0.14
-0.111	0.14
-0.111	0.13
-0.111	0.13
-0.111	0.14
-0.111	0.13
-0.111	0.12
-0.111	0.12
-0.111	0.13
-0.111	0.14
-0.111	0.13
-0.111	0.14
-0.111	0.12
-0.111	0.14
-0.111	0.13
-0.111	0.12
-0.111	0.10
-0.111	0.08
-0.111	0.06
-0.111	0.06
-0.111	0.05
-0.111	0.05
-0.111	0.05
-0.111	0.06
-0.111	0.06
-0.111	0.06
-0.111	0.06
-0.111	0.07
-0.111	0.10
-0.111	0.10
-0.111	0.10
-0.112	0.13
-0.112	0.13
-0.112	0.15
-0.112	0.17
-0.112	0.18
-0.112	0.20
-0.112	0.21
-0.112	0.21
-0.112	0.22
-0.112	0.24
-0.112	0.26
-0.112	0.26
-0.112	0.26
-0.112	0.27
-0.112	0.27
-0.112	0.26
-0.112	0.25
-0.112	0.26
-0.112	0.26
-0.113	0.25
-0.113	0.25
-0.113	0.24
-0.113	0.24
-0.113	0.21
-0.113	0.19
-0.113	0.19
-0.113	0.19
-0.113	0.19
-0.113	0.17
-0.113	0.16
-0.113	0.16
-0.113	0.15
-0.113	0.11
-0.113	0.09
-0.113	0.08
-0.113	0.07
-0.113	0.07
-0.113	0.06
-0.113	0.06
-0.113	0.06
-0.114	0.05
-0.114	0.05
-0.114	0.04
-0.114	0.05
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.05
-0.114	0.04
-0.114	0.04
-0.114	0.05
-0.114	0.05
-0.114	0.05
-0.114	0.05
-0.114	0.05
-0.114	0.05
-0.114	0.05
-0.114	0.05
-0.114	0.05
-0.114	0.05
-0.114	0.06
-0.114	0.06
-0.114	0.05
-0.115	0.06
-0.115	0.06
-0.115	0.06
-0.115	0.05
-0.115	0.06
-0.115	0.06
-0.115	0.06
-0.115	0.06
-0.115	0.05
-0.115	0.05
-0.115	0.05
-0.115	0.05
-0.115	0.05
-0.115	0.05
-0.115	0.05
-0.115	0.05
-0.115	0.05
-0.115	0.05
-0.115	0.05
-0.115	0.05
-0.115	0.05
-0.115	0.04
-0.115	0.04
-0.115	0.04
-0.116	0.04
-0.116	0.04
-0.116	0.04
-0.116	0.04
-0.116	0.04
-0.116	0.04
-0.116	0.04
-0.116	0.04
-0.116	0.04
-0.116	0.04
-0.116	0.04
-0.116	0.04
-0.116	0.04
-0.116	0.04
-0.116	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.05
-0.117	0.05
-0.117	0.05
-0.118	0.06
-0.118	0.07
-0.118	0.07
-0.118	0.07
-0.118	0.07
-0.118	0.07
-0.118	0.07
-0.118	0.07
-0.118	0.07
-0.118	0.07
-0.118	0.06
-0.118	0.06
-0.119	0.06
-0.119	0.06
-0.119	0.06
-0.119	0.05
-0.119	0.04
-0.119	0.04
-0.119	0.05
-0.119	0.04
-0.119	0.04
-0.119	0.04
-0.119	0.04
-0.119	0.04
-0.119	0.04
-0.119	0.04
-0.119	0.04
-0.119	0.04
-0.119	0.04
-0.119	0.05
-0.120	0.06
-0.120	0.06
-0.120	0.07
-0.120	0.08
-0.120	0.10
-0.120	0.12
-0.120	0.12
-0.120	0.13
-0.120	0.14
-0.120	0.15
-0.120	0.15
-0.120	0.16
-0.121	0.16
-0.121	0.15
-0.121	0.15
-0.121	0.15
-0.121	0.14
-0.121	0.14
-0.121	0.13
-0.121	0.13
-0.121	0.13
-0.121	0.11
-0.121	0.08
-0.122	0.06
-0.122	0.05
-0.122	0.05
-0.122	0.04
-0.122	0.04
-0.122	0.04
-0.122	0.05
-0.122	0.06
-0.122	0.08
-0.122	0.10
-0.122	0.12
-0.123	0.16
-0.123	0.19
-0.123	0.20
-0.123	0.21
-0.123	0.21
-0.123	0.19
-0.124	0.15
-0.124	0.11
-0.124	0.09
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.09
-0.124	0.09
-0.124	0.09
-0.124	0.08
-0.124	0.09
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.09
-0.124	0.09
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.09
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.09
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.08
-0.124	0.07
-0.124	0.07
-0.124	0.05
-0.124	0.05
-0.124	0.04
-0.124	0.04
-0.125	0.04
-0.125	0.04
-0.125	0.05
-0.125	0.05
-0.125	0.05
-0.125	0.06
-0.125	0.08
-0.125	0.09
-0.125	0.09
-0.125	0.10
-0.125	0.14
-0.126	0.16
-0.126	0.16
-0.126	0.17
-0.126	0.18
-0.126	0.18
-0.126	0.18
-0.126	0.18
-0.126	0.17
-0.126	0.17
-0.126	0.17
-0.126	0.16
-0.126	0.15
-0.126	0.14
-0.126	0.13
-0.126	0.12
-0.127	0.10
-0.127	0.08
-0.127	0.06
-0.127	0.05
-0.127	0.04
-0.127	0.04
-0.128	0.05
-0.128	0.05
-0.128	0.07
-0.128	0.09
-0.128	0.10
-0.128	0.11
-0.128	0.11
-0.129	0.11
-0.129	0.10
-0.129	0.10
-0.129	0.10
-0.129	0.09
-0.129	0.08
-0.129	0.07
-0.129	0.06
-0.129	0.06
-0.129	0.05
-0.130	0.05
-0.130	0.04
-0.130	0.05
-0.130	0.04
-0.130	0.04
-0.130	0.04
-0.130	0.04
-0.130	0.04
-0.130	0.04
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.132	0.04
-0.132	0.04
-0.133	0.04
-0.133	0.03
-0.133	0.04
-0.134	0.04
-0.134	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.134	0.04
-0.134	0.04
-0.134	0.04
-0.134	0.04
-0.134	0.04
-0.134	0.03
-0.134	0.04
-0.134	0.04
-0.134	0.04
-0.134	0.04
-0.134	0.04
-0.134	0.04
-0.134	0.04
-0.134	0.04
-0.135	0.04
-0.135	0.04
-0.135	0.04
-0.135	0.04
-0.135	0.04
-0.136	0.04
-0.136	0.04
-0.136	0.05
-0.136	0.05
-0.136	0.05
-0.137	0.06
-0.137	0.06
-0.137	0.06
-0.137	0.05
-0.138	0.04
-0.138	0.04
-0.138	0.04
-0.138	0.04
-0.138	0.04
-0.138	0.05
-0.139	0.06
-0.139	0.08
-0.139	0.08
-0.140	0.08
-0.140	0.07
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.140	0.07
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.140	0.07
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.140	0.06
-0.141	0.04
-0.141	0.04
-0.141	0.06
-0.141	0.06
-0.142	0.06
-0.142	0.07
-0.142	0.08
-0.142	0.09
-0.142	0.09
-0.142	0.09
-0.142	0.09
-0.143	0.08
-0.143	0.07
-0.143	0.07
-0.143	0.07
-0.143	0.06
-0.143	0.05
-0.143	0.05
-0.143	0.05
-0.143	0.04
-0.144	0.04
-0.144	0.05
-0.144	0.05
-0.144	0.06
-0.144	0.06
-0.145	0.07
-0.145	0.07
-0.145	0.07
-0.145	0.06
-0.146	0.04
-0.146	0.04
-0.146	0.04
-0.147	0.04
-0.147	0.04
-0.147	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.04
-0.148	0.04
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.04
-0.148	0.05
-0.148	0.05
-0.148	0.04
-0.148	0.04
-0.148	0.04
-0.148	0.04
-0.148	0.04
-0.149	0.04
-0.149	0.04
-0.149	0.04
-0.149	0.04
-0.149	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.151	0.04
-0.151	0.04
-0.151	0.04
-0.152	0.04
-0.152	0.04
-0.152	0.04
-0.152	0.04
-0.153	0.04
-0.153	0.04
-0.153	0.04
-0.153	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.155	0.04
-0.155	0.04
-0.155	0.05
-0.155	0.05
-0.156	0.06
-0.156	0.05
-0.157	0.04
-0.157	0.04
-0.157	0.04
-0.158	0.05
-0.158	0.06
-0.159	0.06
-0.159	0.06
-0.159	0.05
-0.160	0.04
-0.160	0.04
-0.160	0.04
-0.160	0.04
-0.161	0.05
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.162	0.05
-0.162	0.05
-0.162	0.04
-0.162	0.04
-0.162	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.05
-0.163	0.04
-0.163	0.04
-0.163	0.05
-0.164	0.05
-0.164	0.05
-0.164	0.05
-0.164	0.05
-0.164	0.05
-0.164	0.04
-0.164	0.04
-0.164	0.04
-0.165	0.04
-0.165	0.04
-0.165	0.04
-0.165	0.03
-0.165	0.04
-0.165	0.04
-0.165	0.04
-0.166	0.04
-0.166	0.04
-0.166	0.04
-0.166	0.04
-0.166	0.04
-0.166	0.04
-0.166	0.04
-0.166	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.168	0.04
-0.168	0.04
-0.168	0.04
-0.168	0.04
-0.168	0.04
-0.169	0.04
-0.169	0.04
-0.169	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.171	0.04
-0.171	0.04
-0.172	0.05
-0.172	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.174	0.04
-0.174	0.04
-0.174	0.04
-0.174	0.05
-0.174	0.05
-0.175	0.05
-0.175	0.05
-0.175	0.05
-0.175	0.04
-0.176	0.04
-0.176	0.04
-0.176	0.04
-0.177	0.04
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.178	0.04
-0.178	0.04
-0.178	0.04
-0.178	0.04
-0.179	0.04
-0.179	0.04
-0.179	0.04
-0.179	0.04
-0.179	0.04
-0.180	0.04
-0.180	0.05
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.181	0.04
-0.181	0.05
-0.181	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
